,202403
603005.SH,-0.6790393725454262
002384.SZ,-0.6790721104530211
601567.SH,-0.6792604740725894
000712.SZ,-0.6793070493476735
002077.SZ,-0.6799182070240319
002298.SZ,-0.6807345144196365
002444.SZ,-0.6819307964042431
002174.SZ,-0.6822634681861687
600843.SH,-0.6825503658990743
000027.SZ,-0.6832366218556803
002544.SZ,-0.6832413672833443
002197.SZ,-0.683840696346405
000060.SZ,-0.684007568739762
000550.SZ,-0.6841195558911025
000400.SZ,-0.6842187569049237
002716.SZ,-0.6842990307198981
601198.SH,-0.6844238510654033
002211.SZ,-0.684458036936412
000776.SZ,-0.6844878414427453
002510.SZ,-0.6847809991766586
600536.SH,-0.6850704046243238
000571.SZ,-0.6853009193558692
000002.SZ,-0.6860659692937575
000895.SZ,-0.6862569920446635
002520.SZ,-0.6863846306985897
600986.SH,-0.6871416060467738
600732.SH,-0.6876115544865841
000420.SZ,-0.688960163693565
600820.SH,-0.6890842774049116
600703.SH,-0.6892388593084047
002428.SZ,-0.6897041330095512
600449.SH,-0.6897218366289026
601117.SH,-0.6898320060563323
002493.SZ,-0.6900977882976501
000528.SZ,-0.6906790576110192
600439.SH,-0.6913035264094705
600229.SH,-0.6920126097700267
002466.SZ,-0.6925473841271202
601801.SH,-0.6926147452414103
600958.SH,-0.6926975346985187
002131.SZ,-0.6934232467432698
600777.SH,-0.6938565347284715
603300.SH,-0.6942395257335499
000936.SZ,-0.6943921800078235
002033.SZ,-0.6944140929779596
601717.SH,-0.6944848108670924
002272.SZ,-0.6945063254582845
600661.SH,-0.6950834490193446
002416.SZ,-0.6958777023173306
600535.SH,-0.6959816884817032
000728.SZ,-0.6964152241385466
600552.SH,-0.6966697072422268
002681.SZ,-0.6968025320243681
600660.SH,-0.6968333843102412
000657.SZ,-0.6969725519158573
002347.SZ,-0.697224899730768
603158.SH,-0.6980346787056542
002422.SZ,-0.6985027290107216
000851.SZ,-0.6987709950339027
002171.SZ,-0.6989712007436016
000532.SZ,-0.6991982373501079
002526.SZ,-0.6992568496238843
600159.SH,-0.6993991340547246
000409.SZ,-0.6996690157716511
601669.SH,-0.7003796611625343
601519.SH,-0.7005936641359841
002078.SZ,-0.7008441257861358
600119.SH,-0.7015538788934372
600674.SH,-0.7021300379196806
600048.SH,-0.7021594723112314
601958.SH,-0.7024433060701585
601179.SH,-0.702669963252161
002624.SZ,-0.7030112673173885
002177.SZ,-0.7032295939415795
000408.SZ,-0.7044272157319883
600633.SH,-0.7053724886077258
000727.SZ,-0.7064718036670469
600818.SH,-0.7068047771548492
002532.SZ,-0.7069817067186764
002023.SZ,-0.7072790732299752
002523.SZ,-0.7073237134242256
000858.SZ,-0.7073923584648723
000656.SZ,-0.7074331304870962
600100.SH,-0.7079071828210521
002075.SZ,-0.7084741571715171
600792.SH,-0.7089355210307637
600000.SH,-0.7090971447907176
601800.SH,-0.7095155159067724
000008.SZ,-0.7098594103399327
600971.SH,-0.7100554495031188
000021.SZ,-0.7100682040868802
600830.SH,-0.7111458830479246
001896.SZ,-0.7114788803251175
600109.SH,-0.711959173373932
600369.SH,-0.7121516592135235
000903.SZ,-0.7123031799595154
002575.SZ,-0.7123718854324483
000572.SZ,-0.7142337026754892
603002.SH,-0.7146248653370247
000066.SZ,-0.7146974256498346
600864.SH,-0.7152309136145238
601111.SH,-0.7153090841580929
000681.SZ,-0.7154325050362845
002325.SZ,-0.7156118487847166
600873.SH,-0.7162939542208971
000166.SZ,-0.7173456089844669
002142.SZ,-0.7176663006981637
600482.SH,-0.7176973337755699
000068.SZ,-0.7178059670134135
601009.SH,-0.7185248133156353
002232.SZ,-0.718857446789488
600083.SH,-0.7189156336470724
000723.SZ,-0.719179573213697
002195.SZ,-0.7196333625528898
600312.SH,-0.7213514693741221
002129.SZ,-0.7228144686002209
002555.SZ,-0.7235200719670971
000521.SZ,-0.7241650045540484
600189.SH,-0.7246453394957092
002239.SZ,-0.7247331097125487
002176.SZ,-0.725168904261442
600438.SH,-0.7254710742634737
601599.SH,-0.7260664092613673
601118.SH,-0.7267650987958285
600219.SH,-0.7278696434437666
601555.SH,-0.7279608203034575
002648.SZ,-0.72804030103171
000960.SZ,-0.7283311641422341
000831.SZ,-0.7294568990068815
601601.SH,-0.7301447648303333
601000.SH,-0.7306830090917963
002340.SZ,-0.7309074384544011
600257.SH,-0.7311946098619733
000792.SZ,-0.7312915985112495
600104.SH,-0.7314528430889651
600153.SH,-0.7314944803964346
002215.SZ,-0.7319747435576066
002252.SZ,-0.7321953649252307
002395.SZ,-0.7325114055710156
600742.SH,-0.732736958855402
002698.SZ,-0.733289642008072
002642.SZ,-0.7333705449336078
002728.SZ,-0.7337117776862123
600111.SH,-0.7350780130388987
000800.SZ,-0.7351921266110302
600699.SH,-0.7354294564670927
601668.SH,-0.7354471894050849
002292.SZ,-0.7356226374905056
600583.SH,-0.7374729725321011
601818.SH,-0.7385479957679036
002115.SZ,-0.7387586325352912
002414.SZ,-0.7394213543879313
601360.SH,-0.739509875750992
002459.SZ,-0.7396579821273581
600446.SH,-0.7398116497354268
600737.SH,-0.7402215462156889
600642.SH,-0.7402680804500219
600050.SH,-0.740537359055184
600886.SH,-0.7407996028386002
603168.SH,-0.7423931265148304
000536.SZ,-0.7437920173912022
600398.SH,-0.7443200883129716
600480.SH,-0.7446202609901912
600282.SH,-0.7453006287683154
600636.SH,-0.7457603781773613
600707.SH,-0.7458103966245136
600089.SH,-0.7465459678009979
601211.SH,-0.7466550985880951
000725.SZ,-0.7469695666640171
601099.SH,-0.7470605887846167
600961.SH,-0.7475182157713938
600582.SH,-0.7475321418540503
002050.SZ,-0.7480292425126616
002558.SZ,-0.7480467513969322
002173.SZ,-0.7482398666041695
603729.SH,-0.7487394922087948
600975.SH,-0.7488603588467219
601989.SH,-0.7493525236359212
600123.SH,-0.7501667862137368
600355.SH,-0.7504705043014668
601928.SH,-0.7516165187988523
601998.SH,-0.7517457114788921
002436.SZ,-0.7520106871486137
600183.SH,-0.7522513979409688
600016.SH,-0.7527456722786426
002517.SZ,-0.7537281562771205
000425.SZ,-0.7546396310333459
002512.SZ,-0.754782304063008
600560.SH,-0.7557066421156893
600715.SH,-0.757183897525395
000700.SZ,-0.7575185655080772
002152.SZ,-0.7575323334942783
600053.SH,-0.7579587852130273
600825.SH,-0.7583693732483197
600066.SH,-0.7593262036027845
600106.SH,-0.7601219650359032
000737.SZ,-0.7612978379629798
600015.SH,-0.7621165342600067
000932.SZ,-0.7625901832342986
600487.SH,-0.7626600397927805
600577.SH,-0.7634468674133563
000680.SZ,-0.7645267364303409
600406.SH,-0.7647759653459211
002657.SZ,-0.7648870162877268
002178.SZ,-0.766094333042674
000543.SZ,-0.766130637976388
002406.SZ,-0.7666516348727113
002432.SZ,-0.7667304489011193
600250.SH,-0.766771297124433
600667.SH,-0.7671162847205845
600863.SH,-0.7675680804737545
600506.SH,-0.7683465232806729
600126.SH,-0.7692769014549867
002714.SZ,-0.7700656822158138
601186.SH,-0.7705134874280266
601012.SH,-0.7705198543729158
002027.SZ,-0.771066326675893
600188.SH,-0.7721662584960698
002423.SZ,-0.7722855890115705
601390.SH,-0.7723325971480263
600497.SH,-0.7728117465965192
002155.SZ,-0.7745519279609212
002682.SZ,-0.7759015355951224
000426.SZ,-0.7782604204865292
002103.SZ,-0.7789754710722808
002222.SZ,-0.7797627164489768
600027.SH,-0.7814225490922961
600203.SH,-0.7815546172783131
000917.SZ,-0.7826242220352458
600318.SH,-0.7837105692637474
601137.SH,-0.7838963714623568
600373.SH,-0.7850198936230627
603009.SH,-0.7860130076617122
600547.SH,-0.7862401064509115
601988.SH,-0.7870922294918246
600498.SH,-0.7871653117274622
600096.SH,-0.7894725699475438
603003.SH,-0.7899670247418475
600988.SH,-0.7901897523017257
000630.SZ,-0.7911002760085106
600155.SH,-0.7927430551907351
002042.SZ,-0.7929465225236043
601288.SH,-0.793394032411116
600186.SH,-0.7962403563636911
600023.SH,-0.7965146328559929
600246.SH,-0.7974465691240195
601872.SH,-0.7978135597210978
000719.SZ,-0.7979422525660854
600028.SH,-0.7990128168260052
002343.SZ,-0.7990466883635481
000063.SZ,-0.8000018243032091
000039.SZ,-0.8014247184033436
000829.SZ,-0.8015699261492324
002317.SZ,-0.8033156804009699
601058.SH,-0.8033771610261513
601169.SH,-0.803512387114227
000938.SZ,-0.8037261677462922
000100.SZ,-0.8037381455636902
002632.SZ,-0.8046465261093187
600026.SH,-0.8047998811043388
600114.SH,-0.8049043448198078
600031.SH,-0.8050438114055757
600584.SH,-0.8051343992743822
601766.SH,-0.8053840530521098
002590.SZ,-0.8054466587560468
601001.SH,-0.805558571688173
002230.SZ,-0.8058401333982531
002009.SZ,-0.8060494276940261
603011.SH,-0.8064610692626949
002415.SZ,-0.8069753710058636
000937.SZ,-0.8080166138465192
600331.SH,-0.8087676992277567
600011.SH,-0.8087837039717546
601318.SH,-0.8089130624192216
600795.SH,-0.809783340472197
603099.SH,-0.8109372652197253
002465.SZ,-0.8117150452546027
600019.SH,-0.8118005374859011
601398.SH,-0.8121198665271603
002313.SZ,-0.8135077353613079
600415.SH,-0.813521749911008
600839.SH,-0.813547339800151
000070.SZ,-0.8146176208646991
601006.SH,-0.8156116101857779
600640.SH,-0.8163412912508307
002670.SZ,-0.8168225542083463
600276.SH,-0.8189915532745238
600256.SH,-0.8193209745346308
002261.SZ,-0.8200871031221594
600362.SH,-0.8202214782001851
000158.SZ,-0.8204008712615329
000933.SZ,-0.8207636025734766
002229.SZ,-0.8211642600756909
601328.SH,-0.8212509731959128
000157.SZ,-0.8213107084417609
002400.SZ,-0.8214540101175463
600522.SH,-0.822005991730557
000676.SZ,-0.8230216361166807
600985.SH,-0.8234439809098482
600602.SH,-0.824858411978642
000807.SZ,-0.8256801118006287
002097.SZ,-0.8282866789956055
600348.SH,-0.8286335505475899
600690.SH,-0.8293625962546078
600030.SH,-0.8294490643854657
601918.SH,-0.8298095808691063
601939.SH,-0.8298254601456838
600678.SH,-0.8317405526801047
000001.SZ,-0.832445458445751
002703.SZ,-0.8326406275483672
000975.SZ,-0.8329592205210231
002241.SZ,-0.8337586806394525
002673.SZ,-0.8339596513172044
600200.SH,-0.8376016253140505
600546.SH,-0.8377198304250923
002625.SZ,-0.8410409141854759
600775.SH,-0.8423814608963142
601788.SH,-0.8434151369869867
601688.SH,-0.8448333562107114
002584.SZ,-0.8450489033600408
600887.SH,-0.8451097296457746
000988.SZ,-0.8503141600750201
601600.SH,-0.8509401105160942
601699.SH,-0.8526296666764133
000017.SZ,-0.852899766348767
601898.SH,-0.8534539461386914
002130.SZ,-0.8544225973286235
000983.SZ,-0.8549636011814662
601919.SH,-0.8578301458428932
600489.SH,-0.8581669509533347
002236.SZ,-0.8582872989970607
000878.SZ,-0.8599816432140392
000034.SZ,-0.8602683121973427
601166.SH,-0.8609191882934925
600006.SH,-0.8616759779871085
002611.SZ,-0.8617152080843367
002708.SZ,-0.8620953929393643
601901.SH,-0.8624760281077207
000333.SZ,-0.8638466738212727
600733.SH,-0.8651042189247761
603000.SH,-0.8671630652989772
600160.SH,-0.8680261013179703
603993.SH,-0.8708983553269208
002238.SZ,-0.8739538476031233
601666.SH,-0.8739660732294161
002771.SZ,-0.8743325986908037
600088.SH,-0.875835115438816
601985.SH,-0.881333191303435
600630.SH,-0.8817489336522044
600036.SH,-0.8828762608199315
002273.SZ,-0.8832764916994118
002654.SZ,-0.88329227373595
601088.SH,-0.8833533603727263
002475.SZ,-0.8845884016098331
002559.SZ,-0.8848316653213715
600520.SH,-0.8853726204924389
000651.SZ,-0.8870194699517786
601857.SH,-0.8877189660143885
600178.SH,-0.8881781998436585
600133.SH,-0.8910827775617933
600621.SH,-0.8915187191523984
600580.SH,-0.8920198445865806
600571.SH,-0.8930245221030854
002156.SZ,-0.8939157278526734
000099.SZ,-0.8946662806118477
000801.SZ,-0.8967493525842074
000338.SZ,-0.8977345392763006
601168.SH,-0.8977444889054281
002456.SZ,-0.9008512621854313
000766.SZ,-0.9016878540137763
601225.SH,-0.9048794536955673
600150.SH,-0.9096630597943577
000977.SZ,-0.9114995930306329
002085.SZ,-0.9240013913948285
603019.SH,-0.9262689719455869
600895.SH,-0.9276465594464319
002281.SZ,-0.9306286141943878
600418.SH,-0.9331978096619172
002463.SZ,-0.9372579189818852
600900.SH,-0.9385180040878297
000628.SZ,-0.9420267806801508
000625.SZ,-0.9433749250910495
601899.SH,-0.9460757325374544
