,tapi,cci,vma,srmi,cdp,expma
002574.SZ,"171,991,057.7910",-236.5602,"127,138,012.8000",-0.1942,4.4967,5.4276
002575.SZ,"199,137,892.2763",-105.9412,"257,189,651.4000",0.1105,5.2233,5.7560
002576.SZ,"86,597,015.8120",-194.6755,"181,539,894.6000",-0.1498,12.5167,15.3347
002577.SZ,"114,187,195.3193",-140.3079,"210,990,941.4000",-0.1603,12.3167,14.6677
002578.SZ,"547,541,232.1438",-234.6248,"538,142,964.2000",-0.1821,2.8067,3.4465
002579.SZ,"334,524,782.4740",-167.5440,"434,716,099.0000",-0.2399,6.8333,8.0071
002580.SZ,"234,727,729.4068",-227.0415,"269,857,945.4000",-0.2516,6.3367,7.6469
002581.SZ,"106,704,607.3461",-184.9033,"80,337,065.4000",-0.3618,10.8567,13.4466
002582.SZ,"202,013,819.5928",-263.6745,"221,306,955.2000",-0.1726,5.8433,7.0060
002583.SZ,"533,181,744.3462",-224.0471,"866,460,999.8000",-0.1483,4.6533,5.4781
002584.SZ,"927,431,266.9298",1.3516,"1,677,655,216.6000",0.2861,6.9900,7.7405
002585.SZ,"259,083,154.4085",-143.0047,"243,419,034.6000",-0.3244,6.0500,7.4800
002586.SZ,"83,875,877.2171",-49.9472,"114,722,673.6000",0.1349,2.9433,3.1715
002587.SZ,"518,218,780.8640",-158.7012,"780,459,503.4000",-0.1135,5.6833,6.4983
002588.SZ,"271,471,195.1301",-156.9053,"229,632,651.2000",0.0195,5.7267,6.0941
002589.SZ,"420,272,688.0618",-224.7433,"374,819,843.6000",-0.2825,2.4833,3.0095
002590.SZ,"356,921,488.6726",17.4176,"502,075,934.4000",0.2549,11.1967,11.7281
002591.SZ,"379,111,768.0353",-251.7880,"422,622,068.6000",-0.2492,4.3000,5.7510
002592.SZ,"83,328,510.0813",-28.3760,"128,518,492.2000",0.1834,5.0633,5.5634
002593.SZ,"293,552,384.4500",-245.5935,"393,911,305.2000",-0.1160,3.0633,3.6134
002594.SZ,"199,689,728.3353",-140.5979,"220,696,863.8000",-0.2462,183.4967,199.4614
002595.SZ,"73,909,343.4628",21.7489,"52,241,539.2000",-0.0096,31.4867,30.7688
002596.SZ,"425,532,542.2818",-183.1181,"423,495,272.2000",-0.2466,2.1100,2.5550
002597.SZ,"64,315,332.4314",-114.7611,"69,740,402.4000",-0.1868,17.7567,19.7200
002598.SZ,"136,119,832.4889",-202.5653,"134,318,497.6000",-0.2411,7.5267,9.0914
002599.SZ,"305,926,221.5507",-133.9694,"638,043,176.8000",-0.1977,5.1133,5.9696
002600.SZ,"1,333,927,177.4444",-133.9057,"1,412,053,463.2000",-0.1286,5.1533,5.7376
002601.SZ,"191,108,615.1246",-25.2205,"214,672,433.6000",0.1645,17.7767,17.6948
002602.SZ,"1,530,115,349.1145",-82.0337,"2,401,547,704.0000",-0.2138,4.5667,4.9859
002603.SZ,"230,499,860.8010",-112.4080,"417,008,319.6000",-0.2510,20.4933,22.1983
002605.SZ,"438,109,659.9406",-26.9054,"443,874,702.2000",-0.3182,24.8200,24.8381
002606.SZ,"142,849,876.6066",-132.1262,"185,349,209.4000",-0.2352,6.6300,7.4479
002607.SZ,"3,253,478,765.7650",-157.7236,"3,054,069,440.0000",-0.3048,3.2633,3.8666
002608.SZ,"295,998,272.8302",48.6509,"219,107,869.8000",-0.0066,7.0733,7.0861
002609.SZ,"253,684,222.0694",-174.2718,"295,075,635.4000",-0.2458,8.2033,9.8002
002610.SZ,"2,313,173,096.6981",-138.1938,"2,553,287,399.8000",-0.1382,1.9467,2.1220
002611.SZ,"515,274,381.1376",190.9006,"602,266,828.8000",0.3109,6.0433,5.5658
002612.SZ,"100,196,347.7614",-148.6730,"120,321,402.0000",-0.2446,16.9933,19.2352
002613.SZ,"320,196,398.4460",-261.3075,"415,278,974.8000",-0.1832,3.4933,4.1431
002614.SZ,"282,854,012.7493",-193.4045,"252,074,141.6000",-0.1068,6.4833,7.1393
002615.SZ,"335,603,708.3674",-187.0147,"472,568,979.2000",-0.1329,5.8267,6.6448
002616.SZ,"191,670,808.1333",-264.4377,"145,516,283.2000",-0.2000,4.0267,4.7912
002617.SZ,"486,361,036.4196",-137.3512,"500,079,114.8000",-0.1942,5.2467,6.0010
002620.SZ,"256,208,013.3277",-345.5751,"241,632,902.2000",-0.3231,3.3600,4.4682
002621.SZ,"844,247,551.1795",-162.6105,"457,454,465.8000",-0.4375,2.0933,2.7944
002622.SZ,"540,810,273.8496",-304.5057,"298,938,760.4000",-0.3213,2.1033,2.7835
002623.SZ,"38,970,703.3970",-184.0699,"53,459,666.2000",-0.2021,20.3667,23.6700
002624.SZ,"821,028,926.5589",-105.1434,"817,678,285.2000",-0.3620,10.8133,11.7743
002625.SZ,"410,423,262.2374",-96.2176,"298,343,244.4000",-0.0661,13.3233,14.0798
002626.SZ,"76,344,122.1798",-165.4075,"71,619,661.0000",-0.2633,13.0000,15.2643
002627.SZ,"176,547,993.7342",-265.3983,"159,296,310.4000",-0.0860,4.6033,5.1084
002628.SZ,"321,515,189.1609",-266.8285,"265,475,428.0000",-0.2139,2.5700,3.0043
002629.SZ,"344,554,462.1233",-251.1155,"379,999,916.0000",-0.1736,2.8067,3.5395
002630.SZ,"517,118,670.3739",-183.5556,"542,076,715.8000",-0.1559,2.0567,2.3330
002631.SZ,"133,265,087.2341",-247.4201,"239,480,756.8000",-0.1262,4.3033,5.3088
002632.SZ,"277,942,618.5730",-182.4876,"411,876,883.4000",-0.0755,5.9800,7.1004
002633.SZ,"84,279,928.0275",-338.9600,"64,446,920.4000",-0.3027,6.7900,9.1134
002634.SZ,"77,226,622.9675",-181.2148,"97,040,209.2000",-0.3082,4.9867,6.2239
002635.SZ,"233,920,599.2986",-154.2851,"278,895,457.2000",-0.0458,12.3667,13.3987
002636.SZ,"157,176,434.8346",-260.9050,"116,781,673.6000",-0.2998,6.0667,7.7324
002637.SZ,"71,150,797.1866",-215.3456,"57,470,685.2000",-0.2024,7.9867,9.4969
002638.SZ,"522,635,734.2443",-186.5143,"325,266,031.8000",-0.2534,1.9833,2.4472
002639.SZ,"262,473,061.1746",-156.1802,"265,680,853.0000",-0.0264,6.5867,7.2628
002640.SZ,"1,004,237,010.2664",-180.9077,"2,088,982,586.6000",-0.2314,2.7000,3.3631
002641.SZ,"589,836,574.6212",-142.6235,"518,890,994.2000",-0.0771,4.6000,5.0168
002642.SZ,"523,981,885.2500",-132.1613,"1,013,166,985.8000",-0.1495,5.7300,7.1386
002643.SZ,"119,087,780.3196",-207.7700,"99,072,151.0000",-0.0691,13.8700,15.3607
002644.SZ,"110,673,318.8141",-189.5692,"100,608,232.0000",-0.4230,7.1267,8.8094
002645.SZ,"168,139,392.7509",-112.2572,"141,805,712.8000",-0.3170,7.7467,9.5172
002646.SZ,"94,418,347.3152",-224.8341,"80,644,205.0000",-0.1767,10.7033,12.5307
002647.SZ,"498,082,763.6176",-175.3811,"532,250,895.6000",-0.0944,4.4967,5.5783
002648.SZ,"326,737,261.5274",-12.1511,"349,606,504.2000",0.2363,15.3100,15.4153
002649.SZ,"369,728,033.9609",-146.6796,"274,707,520.6000",-0.2528,9.5967,10.9974
002650.SZ,"233,254,150.9779",-257.6425,"173,515,851.4000",-0.1569,2.9367,3.6284
002651.SZ,"160,341,466.8295",-239.3939,"171,703,921.8000",-0.2141,5.2600,6.2565
002652.SZ,"521,661,643.7672",-184.6901,"503,626,706.8000",-0.0973,2.1700,2.7453
002653.SZ,"70,268,638.1868",-49.9574,"78,788,625.4000",0.0084,23.0233,23.6885
002654.SZ,"983,149,095.9597",10.6806,"1,501,190,450.2000",0.2999,9.9467,11.1578
002655.SZ,"113,523,680.6450",-243.0278,"221,501,006.8000",-0.2111,9.1367,11.0178
002656.SZ,"89,984,173.4167",-157.0245,"82,967,701.4000",-0.2427,1.4700,1.6907
002657.SZ,"480,665,201.5633",-131.4646,"558,248,084.8000",-0.0283,14.3633,16.2142
002658.SZ,"128,235,119.0989",-259.5733,"181,962,992.6000",-0.2584,5.9167,7.1554
002659.SZ,"437,055,488.6708",-191.4043,"416,434,670.0000",-0.2012,3.6700,4.1281
002660.SZ,"218,619,925.1622",-203.8401,"357,477,981.0000",-0.1635,7.2900,8.8598
002661.SZ,"86,516,123.2222",-169.2819,"65,089,494.8000",-0.3126,7.5067,8.7626
002662.SZ,"495,823,586.6743",-199.8509,"513,294,508.8000",-0.0410,2.8067,3.2500
002663.SZ,"467,040,975.2733",-218.0340,"572,818,111.4000",-0.1056,1.5433,1.7422
002664.SZ,"131,501,229.1415",-99.1713,"163,164,941.2000",0.0430,12.5667,14.6378
002665.SZ,"954,272,230.5957",-127.6065,"815,860,983.6000",-0.3454,2.0833,2.4673
002666.SZ,"159,611,901.6229",-253.4910,"268,571,909.6000",-0.1420,3.8933,4.5928
002667.SZ,"129,233,333.5805",-134.1301,"160,388,004.4000",-0.4777,7.4167,10.0658
002668.SZ,"288,287,800.9461",-81.9741,"203,750,852.6000",-0.1152,6.2800,6.7408
002669.SZ,"153,437,717.3230",-174.1480,"110,778,820.4000",-0.1629,9.3033,10.8348
002670.SZ,"927,573,786.2856",31.1479,"837,314,237.6000",0.2045,9.6167,9.8475
002671.SZ,"339,669,667.2555",-140.1841,"640,848,736.0000",-0.0665,3.7867,4.6941
002672.SZ,"142,567,713.1371",-226.8621,"102,237,298.0000",-0.2752,4.2667,4.9442
002673.SZ,"2,452,759,540.4906",181.1533,"941,147,255.2000",0.1870,7.2533,6.8944
002674.SZ,"53,692,893.5377",-182.3470,"56,339,527.0000",-0.0543,10.0833,11.2507
002675.SZ,"144,811,192.4207",-95.2062,"211,637,035.6000",-0.0329,14.2367,15.8302
002676.SZ,"249,451,088.5067",-172.6796,"396,676,771.0000",-0.0413,3.5133,4.1501
002677.SZ,"76,463,127.1099",-153.7367,"60,877,777.2000",-0.0778,8.8833,9.7282
002678.SZ,"138,977,124.0969",-210.4981,"131,447,345.0000",-0.2186,4.4033,5.0876
002679.SZ,"96,666,418.3226",-270.6707,"82,998,157.0000",-0.2277,8.6100,10.8144
002681.SZ,"445,763,869.4854",-89.3121,"772,256,439.0000",-0.0419,4.3233,4.7115
002682.SZ,"788,754,215.2758",-52.3245,"1,631,612,981.4000",0.1663,4.2333,5.5349
002683.SZ,"129,042,096.9751",-113.9982,"107,460,063.0000",-0.3654,17.3000,19.6219
002685.SZ,"382,290,845.1562",-187.4113,"645,738,502.8000",-0.1167,3.0000,3.3841
002686.SZ,"186,943,363.6066",-258.6401,"152,268,916.0000",-0.2715,4.6200,5.6729
002687.SZ,"267,004,420.2200",-114.2057,"212,430,348.8000",0.0500,4.6500,5.0486
002688.SZ,"211,932,592.8877",-279.5062,"155,798,514.0000",-0.2626,3.5100,4.2651
002689.SZ,"672,915,252.1564",-196.1514,"378,390,068.6000",-0.1882,3.3433,3.9160
002690.SZ,"111,967,713.1840",-94.9734,"82,546,342.0000",-0.2225,18.2300,19.1660
002691.SZ,"103,301,391.2843",-122.6206,"211,294,950.8000",-0.0085,5.2933,6.3976
002692.SZ,"164,663,787.5927",-132.0857,"324,456,600.8000",-0.0895,3.3533,3.8524
002693.SZ,"271,839,752.7222",-170.1707,"453,534,645.6000",-0.1254,5.0933,6.3817
002694.SZ,"92,388,653.1034",-67.5411,"92,303,062.8000",0.0642,5.2533,5.8634
002695.SZ,"76,954,704.0279",-232.7937,"75,649,058.8000",-0.2246,7.9767,9.5386
002696.SZ,"169,106,505.7900",-265.0621,"181,218,544.4000",-0.2463,4.4833,5.6881
002697.SZ,"321,373,215.7079",-173.6898,"396,917,289.0000",-0.1266,4.5067,4.9099
002698.SZ,"169,378,204.2244",-129.9510,"186,555,745.6000",-0.1149,13.0067,14.1299
002699.SZ,"686,104,792.8087",-94.0380,"631,333,125.2000",-0.2484,1.1500,1.4437
002700.SZ,"23,063,576.0790",4.8921,"35,461,633.8000",0.0395,4.6700,4.7312
002701.SZ,"403,951,749.8197",-112.5990,"365,326,394.6000",-0.0656,4.0700,4.2180
002702.SZ,"239,766,302.4896",-206.9815,"380,449,080.4000",-0.1907,4.0967,5.1800
002703.SZ,"568,313,968.4229",0.4411,"657,190,978.2000",0.4085,12.3633,13.6578
002705.SZ,"131,695,463.6336",-173.1261,"112,511,889.0000",-0.1119,13.3767,14.7905
002706.SZ,"279,373,465.1937",-152.0537,"230,832,337.4000",-0.2799,7.1867,8.4468
002707.SZ,"254,573,803.8712",-154.2623,"333,238,224.4000",-0.1720,5.8667,6.7339
002708.SZ,"651,325,317.2111",2.5561,"847,540,569.0000",0.2210,7.4967,7.8798
002709.SZ,"394,287,449.9685",-117.0825,"446,335,269.0000",-0.4952,19.3367,23.4928
002712.SZ,"547,484,855.3413",-145.1340,"800,705,876.0000",-0.3867,4.1833,5.1651
002713.SZ,"219,665,871.0693",-103.8136,"165,107,910.4000",-0.0872,6.4467,6.8900
002714.SZ,"291,786,375.6194",-84.4748,"450,609,116.2000",-0.0390,37.3300,38.5747
002715.SZ,"68,777,864.8317",-223.7705,"37,129,889.6000",-0.2052,9.7967,13.0583
002716.SZ,"273,302,282.3984",-169.8142,"352,923,760.4000",-0.1315,2.3700,2.6264
002717.SZ,"725,997,478.4496",-233.3333,"797,883,377.0000",-0.2492,2.2267,2.7369
002718.SZ,"44,580,450.9544",-275.7478,"30,539,872.4000",-0.1834,11.2333,14.3724
002719.SZ,"187,980,882.0688",-196.8623,"190,438,608.2000",-0.1711,6.8867,9.2706
002721.SZ,"74,576,261.8916",-192.5086,"95,103,385.8000",-0.3122,2.4567,2.7959
002722.SZ,"77,633,981.3246",-259.0577,"78,875,638.4000",-0.1517,11.1267,13.2681
002723.SZ,"204,248,122.5007",-269.5159,"168,072,587.4000",-0.2742,7.0233,9.0560
002724.SZ,"211,904,682.2068",-223.7587,"126,396,759.6000",-0.3093,5.5100,6.9166
002725.SZ,"174,384,126.7345",-168.6940,"295,503,600.2000",-0.0372,7.9367,9.5782
002726.SZ,"213,356,765.3551",-109.3111,"205,465,457.6000",-0.0994,7.1533,7.5110
002727.SZ,"133,009,835.9357",-120.7614,"168,201,136.2000",-0.2748,18.9267,21.2905
002728.SZ,"318,864,313.1869",-95.9041,"630,748,021.4000",-0.1031,14.2600,16.4598
002729.SZ,"107,211,764.0714",-165.3549,"157,902,290.4000",-0.3015,13.8433,17.6860
002730.SZ,"158,513,200.4917",-276.1891,"105,163,730.6000",-0.2022,6.7867,8.1595
002731.SZ,"141,072,915.3319",-142.9383,"135,971,681.8000",-0.2609,9.3467,10.4495
002732.SZ,"59,868,494.7280",-192.2723,"53,127,171.4000",-0.2023,16.6933,18.7214
002733.SZ,"80,573,141.3264",-132.8112,"98,494,253.0000",-0.1855,12.1967,13.8333
002734.SZ,"82,640,927.0127",-191.7281,"63,115,963.8000",-0.3167,6.0167,7.3018
002735.SZ,"146,550,042.0704",-103.3992,"142,777,559.6000",-0.2776,8.7467,10.9684
002736.SZ,"438,328,562.1323",-155.6720,"447,048,603.0000",-0.0641,8.2567,8.7145
002737.SZ,"95,842,556.8760",23.1735,"151,540,537.8000",-0.0176,25.2000,25.4038
002738.SZ,"339,465,990.7212",-75.1126,"436,838,103.8000",-0.3000,33.8700,36.8494
002739.SZ,"415,899,575.6829",-157.5268,"409,544,898.2000",-0.0277,11.3900,12.2062
002741.SZ,"63,637,222.2609",-141.1805,"68,916,560.2000",-0.2563,11.2933,13.2119
002742.SZ,"63,674,291.2378",-130.4765,"83,101,298.0000",-0.0065,2.9867,3.3049
002743.SZ,"252,820,527.6472",-343.2283,"151,126,558.8000",-0.2491,4.1167,5.0891
002745.SZ,"287,773,925.1907",-244.1970,"285,393,459.8000",-0.1721,7.0367,8.0409
002746.SZ,"192,104,476.7748",-153.3979,"185,908,075.2000",-0.2156,6.1933,6.8437
002747.SZ,"442,700,475.3840",-135.5777,"302,756,594.4000",-0.3112,15.5100,17.7013
002748.SZ,"112,797,979.8850",-178.0507,"152,771,483.2000",-0.1789,6.9633,8.8343
002749.SZ,"61,517,240.0255",228.0286,"66,873,668.2000",0.2859,14.6367,13.0644
002750.SZ,"320,268,175.4129",-238.0469,"348,992,441.0000",-0.2749,6.5600,8.6627
002752.SZ,"181,839,575.0000",-162.1464,"175,748,121.6000",-0.0421,4.3200,4.8442
002753.SZ,"139,168,102.7891",-189.5559,"102,525,730.8000",-0.1588,5.6100,6.8494
002755.SZ,"104,437,932.3660",-73.7561,"125,724,812.6000",-0.1314,8.4800,9.4194
002756.SZ,"163,860,630.9355",-56.6457,"234,618,850.2000",-0.1274,50.1167,51.0554
002757.SZ,"182,698,810.6954",-105.9679,"216,368,616.6000",-0.0471,13.0333,14.2383
002758.SZ,"81,710,867.2196",-130.4207,"91,708,722.6000",-0.2350,9.4633,10.2758
002759.SZ,"102,343,930.0779",-140.1937,"82,920,031.0000",-0.4073,7.9733,9.8433
002760.SZ,"30,171,380.9451",-274.7589,"32,146,627.8000",-0.4106,14.5433,19.0812
002761.SZ,"425,217,171.4529",-119.8145,"392,943,424.6000",-0.4331,8.8833,10.5415
002762.SZ,"179,354,243.0086",-154.8693,"247,079,755.8000",-0.2327,6.6133,7.9454
002763.SZ,"113,272,964.7517",-196.2479,"101,411,383.8000",-0.1587,6.9633,7.7716
002765.SZ,"317,429,829.5126",-191.7696,"459,994,638.0000",-0.2929,4.4500,5.7592
002766.SZ,"328,112,394.8822",-226.4631,"420,624,126.0000",-0.1876,3.9667,4.8766
002767.SZ,"158,414,780.1322",-156.4971,"176,219,918.0000",-0.0713,11.3767,13.7880
002768.SZ,"40,394,941.7663",-112.6565,"42,425,154.4000",-0.1468,18.7433,20.3104
002769.SZ,"142,366,156.8961",-270.6900,"109,625,101.2000",-0.3126,5.4933,7.2579
002771.SZ,"391,618,021.8178",15.1898,"747,696,265.2000",0.4011,19.3667,21.6382
002772.SZ,"103,936,527.2292",-169.9072,"101,492,792.4000",-0.3382,6.5167,7.5826
002773.SZ,"100,850,193.1987",-89.6596,"168,008,902.4000",-0.1958,15.9267,17.0830
002774.SZ,"159,983,687.1894",-219.7214,"91,671,773.2000",-0.1359,5.8767,7.1773
002775.SZ,"323,997,874.3498",-301.4221,"169,492,282.8000",-0.2968,2.6267,3.4022
002777.SZ,"193,752,030.6068",-101.3901,"249,982,073.8000",-0.3363,19.0800,22.8214
002778.SZ,"66,747,383.9082",-316.9297,"57,397,564.4000",-0.3051,10.0433,12.5883
002779.SZ,"51,255,305.2010",144.5569,"35,498,132.2000",0.2416,29.2067,26.9158
002780.SZ,"101,978,260.6846",-242.1990,"137,971,847.6000",-0.1610,10.5733,11.7604
002782.SZ,"137,032,299.0168",-128.4445,"293,001,417.0000",-0.2462,10.4233,12.1982
002783.SZ,"183,561,659.3265",-110.6485,"372,698,042.8000",0.0387,7.9100,9.1046
002785.SZ,"60,948,794.6470",32.4219,"77,531,484.4000",0.2249,26.0233,26.1320
002786.SZ,"853,948,266.8634",60.5842,"1,549,367,454.8000",0.5481,11.1300,11.5899
002787.SZ,"168,343,436.2391",-169.4422,"149,564,848.4000",-0.0948,5.9133,7.6462
002788.SZ,"104,826,869.4112",-238.8738,"110,117,244.4000",-0.2212,7.3067,8.4063
002789.SZ,"95,681,759.3992",-317.4874,"48,681,322.6000",-0.3508,9.5333,12.4276
002790.SZ,"79,800,001.3000",-90.1120,"73,151,694.8000",0.1074,9.0267,10.1845
002791.SZ,"63,903,001.6790",-109.7956,"62,835,727.8000",-0.4087,35.4967,41.8202
002792.SZ,"250,427,768.2580",-81.9064,"366,650,635.0000",0.0213,13.5900,15.2807
002793.SZ,"217,213,875.0659",-134.2001,"271,426,992.2000",-0.3200,4.0767,4.9319
002795.SZ,"397,748,059.4017",-193.6866,"263,013,992.4000",-0.6326,4.4500,6.4281
002796.SZ,"155,157,406.1010",-181.4457,"289,555,340.4000",-0.2089,7.9967,10.0833
002797.SZ,"941,699,971.6737",-166.5346,"872,306,990.2000",-0.0239,5.4533,5.7117
002798.SZ,"194,527,686.4476",-244.6600,"118,946,251.0000",-0.3440,4.1667,5.5394
002799.SZ,"119,297,605.5408",-236.1661,"195,854,813.2000",-0.3382,7.2867,9.4050
002800.SZ,"24,161,887.1250",-102.3450,"23,724,488.0000",-0.0707,12.8233,15.3272
002801.SZ,"21,462,653.6734",-120.2543,"20,780,393.0000",-0.1772,19.2200,20.4142
002802.SZ,"62,352,012.2668",-184.1969,"76,062,075.8000",-0.1497,8.3467,10.7480
002803.SZ,"243,919,264.0137",-138.0015,"257,042,833.6000",-0.2585,14.9700,17.7928
002805.SZ,"118,494,535.6309",-93.8114,"179,976,094.6000",-0.4033,10.8400,14.1987
002806.SZ,"136,710,944.9473",-236.4505,"194,799,130.2000",-0.2367,7.7667,10.4848
002807.SZ,"511,112,943.6427",-51.6719,"403,295,011.6000",-0.0602,3.7200,3.6890
002808.SZ,"99,271,952.9676",-91.0483,"81,425,357.4000",-0.4247,3.3233,4.5698
002809.SZ,"73,167,206.3333",-300.0921,"72,619,918.0000",-0.2355,7.5900,9.3065
002810.SZ,"64,121,096.1252",-107.1392,"85,189,626.2000",-0.0830,15.5667,17.3988
002811.SZ,"112,831,998.2166",-199.5628,"62,954,005.6000",-0.2057,6.2533,7.9921
002812.SZ,"222,285,645.1536",-104.2498,"330,441,933.8000",-0.4953,43.4733,54.0339
002813.SZ,"29,736,099.7038",-168.1677,"49,022,426.4000",-0.1435,26.2367,30.7818
002815.SZ,"190,656,037.7474",-166.2523,"195,488,263.4000",-0.3170,7.8767,9.1097
002816.SZ,"9,202,989.5544",-92.9635,"11,245,278.4000",0.0641,9.7667,10.8896
002817.SZ,"133,172,776.4743",-324.9044,"91,154,598.8000",-0.2862,6.0967,7.5203
002818.SZ,"55,313,562.2521",-102.6667,"50,371,259.8000",0.0116,12.5000,12.9235
002819.SZ,"156,779,592.6658",-92.8827,"145,718,864.6000",-0.2265,24.7733,25.9635
002820.SZ,"169,036,668.8298",-213.1860,"164,407,468.2000",-0.2049,8.1433,9.7608
002821.SZ,"86,230,393.2291",-164.9171,"90,341,664.6000",-0.2291,96.2867,112.3235
002822.SZ,"344,173,650.0984",-316.0568,"392,500,942.8000",-0.4188,2.7733,3.6195
002823.SZ,"109,190,986.2718",-163.6268,"125,201,056.6000",-0.0655,8.7433,10.5737
002824.SZ,"71,552,394.7691",-111.2617,"93,553,446.4000",-0.4412,13.5533,17.0746
002825.SZ,"114,840,793.7185",-109.0689,"129,659,867.4000",-0.4630,6.2400,7.7008
002826.SZ,"145,824,927.2615",-300.3822,"125,931,727.2000",-0.2613,7.5333,9.8847
002827.SZ,"98,642,149.6197",8.2928,"197,941,851.8000",0.1360,13.2333,14.7930
002828.SZ,"183,957,637.0037",-108.3511,"387,531,627.2000",0.0134,7.7100,9.3884
002829.SZ,"95,207,689.3508",-153.0516,"76,566,105.8000",-0.5035,17.2933,23.1864
002830.SZ,"67,735,367.0087",-225.3571,"47,738,064.0000",-0.1721,9.9400,12.4984
002831.SZ,"71,191,902.7781",-8.8049,"55,058,035.2000",0.1234,26.1000,25.8338
002832.SZ,"56,583,168.6986",-47.9715,"44,340,144.0000",-0.0752,30.9967,31.5822
002833.SZ,"62,322,646.3933",-0.8872,"65,300,436.0000",0.0947,17.5967,17.8732
002835.SZ,"130,721,152.1400",-150.3260,"92,638,094.6000",-0.1978,12.9133,15.2122
002836.SZ,"104,136,850.6537",-206.0561,"66,337,641.8000",-0.3609,5.7300,7.4151
002837.SZ,"178,342,665.0070",-105.3750,"157,680,440.4000",-0.0610,23.4233,25.1072
002838.SZ,"68,752,361.6882",-143.4396,"54,360,225.8000",-0.3856,9.8100,11.7191
002839.SZ,"499,741,269.7469",-95.8195,"433,508,454.4000",-0.0874,3.9900,4.0605
002840.SZ,"125,091,272.3235",42.9448,"142,803,573.8000",0.1416,17.9967,18.0103
002841.SZ,"58,558,779.4977",-118.4998,"58,917,920.2000",-0.3676,36.8233,42.2757
002842.SZ,"171,791,709.5427",-322.6119,"90,209,031.2000",-0.2914,5.3967,7.2093
002843.SZ,"58,914,392.3031",-52.3991,"116,439,616.4000",0.1192,18.5300,21.3609
002845.SZ,"153,964,040.1010",-151.1401,"316,599,876.6000",-0.0779,12.9333,15.2420
002846.SZ,"142,182,147.7285",-163.2294,"122,711,481.2000",-0.2243,6.9000,9.0767
002847.SZ,"17,142,981.6007",-80.8158,"23,267,006.4000",-0.1576,67.3567,71.2281
002848.SZ,"178,761,289.7680",-181.3738,"220,966,815.8000",-0.0869,7.5567,10.0367
002849.SZ,"96,236,691.9853",-153.6096,"159,698,044.0000",-0.2827,13.2033,16.1639
002850.SZ,"72,896,026.4616",-126.8947,"55,967,501.6000",-0.4263,67.6000,81.6902
002851.SZ,"70,179,335.6707",-128.7885,"68,606,408.6000",-0.2304,22.1467,24.3297
002852.SZ,"113,382,427.1192",-208.0909,"96,305,518.2000",-0.4118,7.8200,9.6583
002853.SZ,"99,639,651.4502",-177.0353,"72,220,688.0000",-0.4100,8.7000,11.9429
002855.SZ,"264,632,115.6024",36.6659,"536,153,328.6000",0.6727,27.0400,29.4612
002856.SZ,"167,644,688.6928",-203.1086,"170,850,729.4000",-0.1960,7.5700,10.4933
002857.SZ,"52,472,960.3112",-223.7560,"30,378,819.8000",-0.4524,10.3567,14.3093
002858.SZ,"217,477,075.2722",-133.9890,"252,895,586.6000",-0.4944,11.5700,15.0725
002859.SZ,"84,298,250.5918",-199.5974,"73,557,712.0000",-0.1564,20.8500,23.4507
002860.SZ,"104,932,192.9467",-279.2240,"86,659,091.0000",-0.2700,9.0933,11.1851
002861.SZ,"165,405,818.9652",-240.4477,"202,574,647.4000",-0.2279,8.3300,11.0697
002862.SZ,"153,609,136.6526",-237.7658,"202,946,304.6000",-0.2950,11.7400,15.2775
002863.SZ,"281,836,679.6176",-248.2548,"265,809,355.4000",-0.1846,4.2800,5.3051
002864.SZ,"67,094,854.1472",-202.7337,"78,989,714.4000",-0.3811,28.2100,34.1101
002865.SZ,"152,412,632.9246",-106.0174,"206,505,612.8000",-0.3966,62.9767,75.8624
002866.SZ,"117,902,896.4544",-123.2899,"155,591,061.4000",-0.4245,14.0800,18.1123
002867.SZ,"128,900,454.1924",118.5028,"128,490,355.8000",0.0870,17.6900,16.7252
002868.SZ,"62,987,732.1986",-112.5511,"49,423,759.0000",-0.4602,17.5633,21.1559
002869.SZ,"115,778,574.0408",-150.5485,"226,022,528.8000",-0.3296,14.5300,17.8129
